start_time,end_time,response_time,service_name,model_list,request_id,decision,label,image_id,file_name,probability
1731430662,1731430662,0.548847675,ensemble_service,DenseNet121_MobileNet_NASNetMobile_MobileNetV2,d1854b8b-0d56-4613-92a3-d72eff8e1a98,n01518878,n01518878,6976,n01518878_6976,0.814885616
1731430662,1731430663,0.51375246,ensemble_service,DenseNet121_MobileNet_MobileNetV2_NASNetMobile,5f496e06-2e4d-4dfd-b581-a8695ffe36b9,n01518878,n01518878,24268,ILSVRC2012_val_00024268_n01518878,0.956728309
1731430662,1731430663,0.495794535,ensemble_service,DenseNet121_MobileNet_NASNetMobile_MobileNetV2,1e100b4c-f8a3-47c1-807f-22c882a1a7e0,n01518878,n01518878,9767,n01518878_9767,0.95896861
1731430663,1731430663,0.527374268,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,19c2a4fb-3b0a-47db-984f-ef912341603c,n01518878,n01518878,2599,n01518878_2599,0.983394504
1731430663,1731430664,0.509817839,ensemble_service,NASNetMobile_MobileNet_DenseNet121_MobileNetV2,854cdf6e-0b0f-4234-aca9-42e6c3270454,n01518878,n01518878,86,n01518878_86,0.650012563
1731430663,1731430664,0.483147621,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,44870d67-9c0e-4743-9f07-cec3d32fc63a,n01518878,n01518878,12174,n01518878_12174,0.950571701
1731430664,1731430664,0.526672363,ensemble_service,DenseNet121_MobileNet_NASNetMobile_MobileNetV2,8dcc6ad0-b8c1-4bc3-8d09-be922a6329a1,n01518878,n01518878,9859,n01518878_9859,0.852022663
1731430664,1731430665,0.59905076,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,1c514932-d896-4e29-9617-b880a2240eeb,n01518878,n01518878,3533,n01518878_3533,0.977439627
1731430664,1731430665,0.593842268,ensemble_service,DenseNet121_MobileNetV2_NASNetMobile_MobileNet,446f89fe-28bb-46c6-9060-2e759c28b0c1,n01518878,n01518878,32633,n01518878_32633,0.971765086
1731430665,1731430665,0.593182802,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,4a076d59-1393-4e99-9762-7608ea3e3edc,n01518878,n01518878,38239,n01518878_38239,0.591377139
1731430665,1731430666,0.559542894,ensemble_service,MobileNet_MobileNetV2_DenseNet121_NASNetMobile,52fcefe5-7a04-4432-91d3-473ec17d334b,n01518878,n01518878,41367,n01518878_41367,0.862617299
1731430665,1731430666,0.649395943,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,9e53e087-b818-4150-99ed-f88ea1c4b718,n01518878,n01518878,1642,n01518878_1642,0.965914011
1731430666,1731430666,0.58052969,ensemble_service,DenseNet121_MobileNetV2_MobileNet_NASNetMobile,e3b8055a-6949-442f-b55b-ef80ff4a7c56,n01518878,n01518878,38463,n01518878_38463,0.980858937
1731430666,1731430667,0.574388266,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,6450c85b-2ad5-4a41-82eb-6c48ce8f6a01,n01518878,n01518878,24311,n01518878_24311,0.933957815
1731430666,1731430667,0.604825258,ensemble_service,MobileNet_NASNetMobile_DenseNet121_MobileNetV2,3a0d2f6a-640c-4843-8984-875d0699824e,n01518878,n01518878,2494,n01518878_2494,0.973607019
1731430667,1731430667,0.620025158,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,881a6213-49fe-455d-a938-0eace083c974,n02403003,n01518878,31973,n01518878_31973,0.516896367
1731430667,1731430668,0.577844858,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,3fe9677d-4867-4968-b564-318e82f81861,n01518878,n01518878,2404,n01518878_2404,0.964535594
1731430667,1731430668,0.558619738,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,8b743495-5e81-4a15-a13c-497b347c1a07,n01518878,n01518878,2324,n01518878_2324,0.885695621
1731430668,1731430668,0.621466637,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,05b1abfa-0f3f-405c-8c87-707b17c8d8fa,n01518878,n01518878,10581,n01518878_10581,0.93032138
1731430668,1731430669,0.592744827,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,db4ab3a8-dfd7-4a1e-a057-c526ff9bf6a7,n01518878,n01518878,2507,n01518878_2507,0.96810177
1731430668,1731430669,0.562051773,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,db3aa9f7-4944-43be-a362-7717d948e23c,n01518878,n01518878,16413,n01518878_16413,0.904615894
1731430669,1731430669,0.54251647,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,fec8807b-e7f1-40fd-ad9f-b7c35ff8346e,n01518878,n01518878,29122,n01518878_29122,0.878547966
1731430669,1731430670,0.620805025,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,6e76b1b3-f1f8-4eb8-b5fb-7877935328d5,n01518878,n01518878,37859,n01518878_37859,0.925633073
1731430669,1731430670,0.573798418,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,82a81175-c2a6-46f3-a236-f3d0bbb897e3,n01518878,n01518878,40086,n01518878_40086,0.966942221
1731430670,1731430670,0.569157839,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,ae720c9c-55f8-49ff-9aed-b332d7058bc4,n01518878,n01518878,12082,n01518878_12082,0.938116729
1731430670,1731430671,0.549200535,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,e27cdd5d-663a-4836-802e-472a164a083e,n01518878,n01518878,4367,n01518878_4367,0.975726485
1731430670,1731430671,0.593289852,ensemble_service,MobileNet_MobileNetV2_DenseNet121_NASNetMobile,4b7512bc-9231-4034-aa45-6eb56b117744,n01518878,n01518878,3881,n01518878_3881,0.976172894
1731430671,1731430671,0.55115509,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,c5ea1484-1704-4597-b0d3-4b2eb0948c44,n01518878,n01518878,8509,n01518878_8509,0.86772716
1731430671,1731430672,0.535684586,ensemble_service,MobileNet_NASNetMobile_MobileNetV2_DenseNet121,0ee99146-3415-4c0c-b5bb-c48718011b8b,n01518878,n01518878,587,n01518878_587,0.970722616
1731430671,1731430672,0.555519581,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,55a5ae70-c60f-47f7-89e6-e671b2de89dd,n01518878,n01518878,4834,n01518878_4834,0.897777125
1731430672,1731430672,0.534672499,ensemble_service,MobileNet_DenseNet121_NASNetMobile_MobileNetV2,afafe9e6-36a8-4164-a85d-1fe97921ad73,n01518878,n01518878,31833,n01518878_31833,0.917990804
1731430672,1731430673,0.521038532,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,a276260c-0c77-41f2-818c-dfc90b953b0e,n01518878,n01518878,3650,n01518878_3650,0.958214879
1731430672,1731430673,0.506010294,ensemble_service,MobileNet_DenseNet121_NASNetMobile_MobileNetV2,a7890282-97d2-49df-9bd5-453f6f36cb75,n01518878,n01518878,17832,n01518878_17832,0.94718793
1731430673,1731430673,0.551906109,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,d61ad0b5-7e2f-496a-81ac-f9451cdf9bed,n01518878,n01518878,34316,ILSVRC2012_val_00034316_n01518878,0.892717123
1731430673,1731430674,0.54852438,ensemble_service,MobileNet_DenseNet121_NASNetMobile_MobileNetV2,15e2338c-9d3a-42ae-9943-f34c13be37c8,n01518878,n01518878,8711,n01518878_8711,0.309218049
1731430673,1731430674,0.543011665,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,1491be37-a60d-415f-b68e-2447ffd0e4cc,n01518878,n01518878,5959,n01518878_5959,0.953318611
1731430674,1731430674,0.519310474,ensemble_service,MobileNet_DenseNet121_NASNetMobile_MobileNetV2,05b252fa-3451-48bd-9ff9-768e9f4b1a49,n01518878,n01518878,4155,n01518878_4155,0.950385511
1731430674,1731430675,0.589348793,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,23e9c8ca-69a1-4b39-9207-f001e840d8db,n01518878,n01518878,34511,n01518878_34511,0.930732593
1731430674,1731430675,0.564146996,ensemble_service,MobileNet_DenseNet121_NASNetMobile_MobileNetV2,252ceada-d2ba-4711-a8b3-6afd0a750ea7,n02002724,n01518878,38676,n01518878_38676,0.431184649
1731430675,1731430675,0.555378914,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,19ab29b5-58df-4aee-903e-22d3a9f70a01,n01518878,n01518878,2160,n01518878_2160,0.973703191
1731430675,1731430676,0.541816235,ensemble_service,MobileNet_DenseNet121_NASNetMobile_MobileNetV2,0e87c656-1238-44df-b8ee-f62e339bb230,n01518878,n01518878,3353,n01518878_3353,0.961036995
1731430675,1731430676,0.619550228,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,8819df37-44fa-4665-a774-1e0263828920,n01518878,n01518878,20473,n01518878_20473,0.981534123
1731430676,1731430676,0.575135231,ensemble_service,MobileNet_MobileNetV2_DenseNet121_NASNetMobile,3a98986a-16ab-418d-a530-fbb1b7d07f79,n01518878,n01518878,37484,n01518878_37484,0.941324875
1731430676,1731430677,0.571346998,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,73a3366b-4ef4-4920-8347-3084c7505f88,n01518878,n01518878,17678,n01518878_17678,0.958929747
1731430676,1731430677,0.667944908,ensemble_service,MobileNetV2_DenseNet121_NASNetMobile_MobileNet,fe923eeb-c327-415c-b714-8599e8032859,n01518878,n01518878,16287,n01518878_16287,0.966763228
1731430677,1731430677,0.624423742,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,78362ef8-403c-4334-bb37-b7c6e6a50cd4,n01518878,n01518878,45402,ILSVRC2012_val_00045402_n01518878,0.977459475
1731430677,1731430678,0.60385704,ensemble_service,MobileNetV2_DenseNet121_NASNetMobile_MobileNet,90c7daa9-d3b9-4b42-b40d-a63b325598e2,n01518878,n01518878,34138,n01518878_34138,0.968092859
1731430677,1731430678,0.575833321,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,676f6291-7928-45ea-9188-6eb429adbdb6,n01518878,n01518878,37922,n01518878_37922,0.962192088
1731430678,1731430678,0.63528347,ensemble_service,MobileNetV2_DenseNet121_NASNetMobile_MobileNet,55f5f280-6177-4981-8340-d54c6c9ff3d2,n01518878,n01518878,3066,n01518878_3066,0.965018183
1731430678,1731430679,0.613026142,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,e8311fd6-cdfb-40ba-a76b-983a25080c02,n01518878,n01518878,4217,n01518878_4217,0.781140253
1731430678,1731430679,0.572482347,ensemble_service,MobileNetV2_DenseNet121_NASNetMobile_MobileNet,bb078d94-c12a-48b9-96ae-472d527a3354,n01518878,n01518878,447,n01518878_447,0.871624067
1731430679,1731430679,0.57464695,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,de5fe2e8-cf10-4edd-91e7-17f6df9a9472,n01518878,n01518878,2029,n01518878_2029,0.925267756
1731430679,1731430680,0.638807058,ensemble_service,MobileNet_NASNetMobile_MobileNetV2_DenseNet121,b6311c76-3887-4551-94e1-f44c2a0faca0,n01518878,n01518878,35692,n01518878_35692,0.909556553
1731430679,1731430680,0.60141325,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,e5e4eeed-776f-48de-82ba-3e139fdde9a7,n01518878,n01518878,33642,n01518878_33642,0.958809227
1731430680,1731430680,0.579889059,ensemble_service,NASNetMobile_DenseNet121_MobileNetV2_MobileNet,2ef43894-e2f0-4f97-be8b-2302fa5f1a66,n01518878,n01518878,2308,n01518878_2308,0.948089197
1731430680,1731430681,0.585251808,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,d77d7928-3da5-4fd4-8ac8-792e2347e13c,n01518878,n01518878,30725,n01518878_30725,0.970141917
1731430680,1731430681,0.585369587,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,55b57625-f68a-4d97-96e1-46eef97472a5,n01518878,n01518878,2517,n01518878_2517,0.948004231
1731430681,1731430681,0.585379124,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,a087073d-4f19-40d2-b161-2adaaf0551cf,n01518878,n01518878,241,n01518878_241,0.706093624
1731430681,1731430682,0.561156273,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,aefed88a-99a4-45c3-a69c-45fd5a30799c,n01518878,n01518878,17708,n01518878_17708,0.971196994
1731430681,1731430682,0.591383934,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,6bd772bd-b76b-4627-90ae-be0d6c420b8e,n01518878,n01518878,42153,n01518878_42153,0.678812549
1731430682,1731430682,0.565942526,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,259f9eae-c0ab-451f-b6a0-1e13e502f56e,n01518878,n01518878,10006,n01518878_10006,0.977230728
1731430682,1731430683,0.550553799,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,23fce929-32d5-4037-9c85-f448fdcdd2eb,n01518878,n01518878,1935,n01518878_1935,0.947345361
1731430682,1731430683,0.517380953,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,d2e7a4f2-30f6-4ac1-ab15-e0ed6aaf71d9,n01518878,n01518878,4551,n01518878_4551,0.975984469
1731430683,1731430683,0.561516285,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,9da4bed3-80bb-44f2-9e69-db7bf4070138,n01518878,n01518878,9972,n01518878_9972,0.952365801
1731430683,1731430684,0.537078857,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,b2782072-dc61-4fb3-b1e7-61179b3e90e7,n01518878,n01518878,5477,n01518878_5477,0.961919546
1731430683,1731430684,0.525208712,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,3e974be1-8694-4597-824d-48e5aa4c2a9c,n01518878,n01518878,5620,n01518878_5620,0.911647797
1731430684,1731430684,0.49598217,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,1843e82d-432b-4daf-8d33-bf95e02b8cb2,n01518878,n01518878,47400,ILSVRC2012_val_00047400_n01518878,0.961682945
1731430684,1731430685,0.566627264,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,e62b0e9f-c1c8-4851-92be-32013778c1b6,n02391049,n01518878,11108,n01518878_11108,0.896686733
1731430684,1731430685,0.532452106,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,7659cbe0-5df6-4b84-b6c1-44dede3ec070,n01518878,n01518878,8366,n01518878_8366,0.973515123
1731430685,1731430685,0.51278162,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,0010fda4-5c0a-42ad-9fdd-7d55c4d27ed4,n01518878,n01518878,14659,n01518878_14659,0.938261062
1731430685,1731430686,0.486660719,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,b4c4d81c-3232-4452-9bd9-d8337a68bb4e,n01518878,n01518878,3543,n01518878_3543,0.854648372
1731430685,1731430686,0.577207804,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,bf8a6225-5b30-4e94-8449-95d39d51b3f1,n01518878,n01518878,20727,n01518878_20727,0.936693817
1731430686,1731430686,0.53096509,ensemble_service,MobileNetV2_MobileNet_DenseNet121_NASNetMobile,2d960a49-13e5-458e-93a8-0d60d0fffc5d,n01518878,n01518878,5155,n01518878_5155,0.973693877
1731430686,1731430687,0.533826828,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,314a590f-e52c-4eef-9d2d-97b249bb071e,n01518878,n01518878,19192,n01518878_19192,0.961623579
1731430686,1731430687,0.539558172,ensemble_service,DenseNet121_MobileNet_NASNetMobile_MobileNetV2,eb6231ce-bb23-46e0-8718-469aa05ad216,n01518878,n01518878,4119,n01518878_4119,0.506652102
1731430687,1731430687,0.548158884,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,d6f307c8-d0a5-437e-ae8e-841f9d80c8f6,n01518878,n01518878,14617,n01518878_14617,0.956924736
1731430687,1731430688,0.520965576,ensemble_service,DenseNet121_MobileNet_MobileNetV2_NASNetMobile,d0e0adab-e932-4b85-acdb-4c90b33bdaff,n01518878,n01518878,5643,n01518878_5643,0.920342743
1731430687,1731430688,0.489158392,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,4f0e9f52-4c4e-40ce-bd53-2ad03dea9d3c,n01518878,n01518878,1369,n01518878_1369,0.969001472
1731430688,1731430688,0.561611414,ensemble_service,DenseNet121_MobileNet_NASNetMobile_MobileNetV2,82448f5c-de8a-497a-b360-6cbbe028dc91,n01518878,n01518878,38177,n01518878_38177,0.77104338
1731430688,1731430689,0.624034643,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,b3b3bdd9-4248-4df8-bb32-64b2906bf6fd,n01518878,n01518878,8391,n01518878_8391,0.694553663
1731430688,1731430689,0.60857296,ensemble_service,DenseNet121_MobileNet_NASNetMobile_MobileNetV2,c37d058c-947a-4867-b268-c31f6c822c77,n01518878,n01518878,7520,n01518878_7520,0.977189302
1731430689,1731430689,0.565649986,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,334b9b86-895b-412a-8385-6ab545cf9341,n01518878,n01518878,2914,n01518878_2914,0.961751759
1731430689,1731430690,0.626908302,ensemble_service,DenseNet121_MobileNet_NASNetMobile_MobileNetV2,e0c8e8df-2498-4a7b-8352-92637f0c3ff2,n01518878,n01518878,13623,n01518878_13623,0.936331972
1731430689,1731430690,0.595759392,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,86380642-ec52-4ea7-8ef8-9f295049bb93,n01518878,n01518878,732,n01518878_732,0.588873476
1731430690,1731430690,0.559489012,ensemble_service,DenseNet121_MobileNet_NASNetMobile_MobileNetV2,9fe68c47-3327-48b4-93dc-77c33e93eb09,n01518878,n01518878,7694,n01518878_7694,0.961330101
1731430690,1731430691,0.584844589,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,65ff3878-6460-468f-9cee-dc921e1e9629,n01518878,n01518878,1464,n01518878_1464,0.975137115
1731430690,1731430691,0.599990368,ensemble_service,DenseNet121_MobileNet_NASNetMobile_MobileNetV2,f360c8e1-8dfd-4218-ab72-0b7ed522c6f1,n01518878,n01518878,5699,n01518878_5699,0.899198875
1731430691,1731430691,0.535761118,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,c343eb19-0cf4-4640-b821-8c526e4b57bc,n02437616,n01518878,6758,n01518878_6758,0.882898748
1731430691,1731430692,0.547383785,ensemble_service,DenseNet121_MobileNet_NASNetMobile_MobileNetV2,2cea1b36-355f-4b72-8f88-8ba548054d15,n01518878,n01518878,3054,n01518878_3054,0.962789789
1731430691,1731430692,0.590475798,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,6bc15377-a118-4b9c-b66c-4057627c9789,n01518878,n01518878,5958,n01518878_5958,0.967335403
1731430692,1731430692,0.549176693,ensemble_service,DenseNet121_MobileNet_NASNetMobile_MobileNetV2,c45b0b2c-26bd-4197-b24b-729fd76fa569,n02788148,n01518878,355,n01518878_355,0.594398081
1731430692,1731430693,0.535103083,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,632e04dd-50fc-4e3a-b2aa-41f990ef6872,n01518878,n01518878,9701,n01518878_9701,0.96786043
1731430692,1731430693,0.505435228,ensemble_service,NASNetMobile_MobileNet_DenseNet121_MobileNetV2,2b7b6f54-1a13-404a-ab14-0e70e6bc2e10,n01518878,n01518878,315,n01518878_315,0.956803232
1731430693,1731430693,0.546033382,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,9ed55d9c-3af1-471a-866c-c3da12dba6bd,n01518878,n01518878,44483,ILSVRC2012_val_00044483_n01518878,0.663419028
1731430693,1731430694,0.543912411,ensemble_service,DenseNet121_MobileNet_NASNetMobile_MobileNetV2,6ffbb48b-c5c0-4bcf-8dbd-011043012d8b,n01518878,n01518878,11611,n01518878_11611,0.976838887
1731430693,1731430694,0.546833515,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,2d2dda43-abd0-4e2c-ad5a-72b924659fb1,n01518878,n01518878,4983,ILSVRC2012_val_00004983_n01518878,0.964843556
1731430694,1731430694,0.514870405,ensemble_service,DenseNet121_MobileNet_NASNetMobile_MobileNetV2,9f73bbdb-7eeb-4184-8620-1dcd46605433,n01518878,n01518878,19777,n01518878_19777,0.965709448
1731430694,1731430695,0.577120066,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,71e2a634-2baf-4610-811e-d7221400f496,n01518878,n01518878,6097,n01518878_6097,0.915898204
1731430694,1731430695,0.527648687,ensemble_service,DenseNet121_MobileNet_NASNetMobile_MobileNetV2,b6586252-fd12-4ff3-88d7-e598c6e55f12,n01518878,n01518878,11867,n01518878_11867,0.952887312
1731430695,1731430695,0.508136749,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,b4058c02-c5e8-4afb-93e3-800bd7907470,n01518878,n01518878,4323,n01518878_4323,0.966758981
1731430695,1731430696,0.481688976,ensemble_service,DenseNet121_MobileNet_NASNetMobile_MobileNetV2,af4da453-a1a1-46f9-ae70-4ba6928109af,n01518878,n01518878,35502,n01518878_35502,0.951543182
1731430695,1731430696,0.549093962,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,eba7a69f-4ee0-4b3f-9423-6f3fa4b95981,n01518878,n01518878,878,n01518878_878,0.811976984
1731430696,1731430696,0.520858288,ensemble_service,MobileNetV2_NASNetMobile_DenseNet121_MobileNet,f097dad2-65c8-4b55-8c01-dca7eefe6e6c,n01518878,n01518878,13468,n01518878_13468,0.816000203
1731430696,1731430697,0.516140461,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,667be362-d827-4d65-80f1-881587bd920f,n01518878,n01518878,10042,n01518878_10042,0.898752406
1731430696,1731430697,0.560810089,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,e1575ffe-f4aa-468f-959a-e2d5872c92b2,n01518878,n01518878,31913,ILSVRC2012_val_00031913_n01518878,0.879415974
1731430697,1731430697,0.531331539,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,c58db7d8-4df2-4a35-9ec8-522455423b1d,n01518878,n01518878,3531,n01518878_3531,0.925921053
1731430697,1731430698,0.502160311,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,d922f2a2-c86d-4a79-8c30-f8925ba7343d,n01518878,n01518878,5673,n01518878_5673,0.933809608
1731430697,1731430698,0.50201416,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,af9740dd-9851-4b6a-be66-e88b68e3821a,n01518878,n01518878,2763,n01518878_2763,0.965407297
1731430698,1731430698,0.596247435,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,3c41ea22-3d9f-4918-afdf-0a17ba7af3e2,n01518878,n01518878,6347,n01518878_6347,0.979915723
1731430698,1731430699,0.597587824,ensemble_service,DenseNet121_MobileNetV2_MobileNet_NASNetMobile,0a4251a0-81ba-45e4-b158-040e34be64b9,n01518878,n01518878,23778,ILSVRC2012_val_00023778_n01518878,0.905901596
1731430698,1731430699,0.588873148,ensemble_service,MobileNetV2_MobileNet_DenseNet121_NASNetMobile,974ecda7-95ed-4ab0-83e9-2651b7c9a051,n01518878,n01518878,20195,n01518878_20195,0.963526264
1731430699,1731430699,0.567863226,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,fd18973f-3346-4265-8267-faa27c743254,n01518878,n01518878,5829,n01518878_5829,0.872618049
1731430699,1731430700,0.619686842,ensemble_service,DenseNet121_MobileNet_NASNetMobile_MobileNetV2,54725a7c-51c3-4ea4-95b6-33a03533f134,n01518878,n01518878,35785,ILSVRC2012_val_00035785_n01518878,0.673993796
1731430699,1731430700,0.627980232,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,1a46ef66-521a-488b-8fce-0f384a29daa4,n01518878,n01518878,31706,n01518878_31706,0.97642602
1731430700,1731430700,0.611014843,ensemble_service,MobileNetV2_MobileNet_DenseNet121_NASNetMobile,5db7f811-c1d6-4425-8176-7590467cc5b3,n01518878,n01518878,5749,n01518878_5749,0.794932596
1731430700,1731430701,0.816548347,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,60735d72-09c2-4a0d-9d34-470f9d7cf0ca,n01518878,n01518878,1762,n01518878_1762,0.949743122
1731430700,1731430701,0.651691198,ensemble_service,MobileNet_NASNetMobile_DenseNet121_MobileNetV2,bb22ed73-2d95-46ac-a52f-66902d01b179,n01518878,n01518878,704,n01518878_704,0.968846887
1731430701,1731430701,0.602373362,ensemble_service,NASNetMobile_MobileNetV2_MobileNet_DenseNet121,b4daba7e-4479-4009-8ff1-2fda3bb4b233,n01518878,n01518878,4051,n01518878_4051,0.975727037
1731430701,1731430702,0.595134735,ensemble_service,MobileNet_MobileNetV2_NASNetMobile_DenseNet121,8de9fa97-889a-48cc-9004-1898bd20aeb2,n01518878,n01518878,20671,n01518878_20671,0.961208194
1731430701,1731430702,0.657246113,ensemble_service,NASNetMobile_MobileNetV2_MobileNet_DenseNet121,db3f6bef-0403-482a-887f-2193d5ba5fbc,n01518878,n01518878,14393,n01518878_14393,0.963886142
1731430702,1731430702,0.639508486,ensemble_service,NASNetMobile_DenseNet121_MobileNet_MobileNetV2,208d9a96-6f5a-4dbf-9ac7-8c2c90f3e7ad,,n01518878,3575,n01518878_3575,0
1731430702,1731430703,0.587290525,ensemble_service,DenseNet121_NASNetMobile_MobileNet_MobileNetV2,87295912-4da8-4383-a887-fa6d4db0ae23,n01518878,n01518878,2298,n01518878_2298,0.954489216
1731430702,1731430703,0.580767393,ensemble_service,MobileNetV2_MobileNet_DenseNet121_NASNetMobile,ab74e6f0-ed19-44d0-8c00-202e6d9da182,n01518878,n01518878,7137,n01518878_7137,0.736150578
1731430703,1731430703,0.641133308,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,52794785-c556-48f5-aab2-db36fdbef093,n01518878,n01518878,8517,n01518878_8517,0.965174556
1731430703,1731430704,0.638396025,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,ce244268-1375-4a9f-a33e-eaa394059df0,n01518878,n01518878,32819,n01518878_32819,0.837062761
1731430703,1731430704,0.619077206,ensemble_service,MobileNet_DenseNet121_MobileNetV2_NASNetMobile,7514b11e-68c9-4f67-aa4f-89674847502f,n01518878,n01518878,6016,n01518878_6016,0.942630947
1731430704,1731430704,0.603771448,ensemble_service,MobileNetV2_DenseNet121_MobileNet_NASNetMobile,303428f0-25b0-4b6d-b11e-db8a50782e1d,n01518878,n01518878,4516,n01518878_4516,0.845485955
1731430704,1731430705,0.635143757,ensemble_service,MobileNet_NASNetMobile_DenseNet121_MobileNetV2,f84af02b-8e43-4b7f-93bd-1d03c63b9e63,n01518878,n01518878,202,n01518878_202,0.970527589
1731430704,1731430705,0.615062952,ensemble_service,NASNetMobile_MobileNetV2_DenseNet121_MobileNet,375847ac-4f4a-43e8-9ad1-9bf69b3add01,n01518878,n01518878,8520,n01518878_8520,0.975084797
1731430705,1731430705,0.575176954,ensemble_service,MobileNetV2_NASNetMobile_MobileNet_DenseNet121,037f36e9-5eb6-4c75-beb1-9e2ad54432ab,n01518878,n01518878,10594,ILSVRC2012_val_00010594_n01518878,0.840986088
